4119;_signature;BOOLEAN TryAcquireSRWLockExclusive(PSRWLOCK)
21407;_signature;int* __sys_nerr()
21498;_signature;void* _aligned_realloc(void*, size_t, size_t)
10877;_signature;DWORD WNetAddConnection3A(HWND, LPNETRESOURCEA, LPCSTR, LPCSTR, DWORD)
7173;_signature;HMETAFILE GetMetaFileW(LPCWSTR)
9288;_signature;HDC GetDC(HWND)
30842;typetag;struct
29802;_signature;int getchar()
19254;typetag;struct
31671;_signature;BOOLEAN IN6_ADDR_EQUAL(const IN6_ADDR*, const IN6_ADDR*)
12969;typetag;struct
16125;_signature;HCERTSTORE CertOpenStore(LPCSTR, DWORD, HCRYPTPROV_LEGACY, DWORD, const void*)
4750;_signature;BOOL IsProcessorFeaturePresent(DWORD)
28233;_signature;HRESULT StgCreatePropSetStg(IStorage*, DWORD, IPropertySetStorage**)
8826;_signature;long int BroadcastSystemMessageExW(DWORD, LPDWORD, UINT, WPARAM, LPARAM, PBSMINFO)
28490;_signature;HRESULT VarUI2FromDisp(IDispatch*, LCID, USHORT*)
20842;typetag;struct
5225;_signature;BOOL FindNextFileW(HANDLE, LPWIN32_FIND_DATAW)
4432;_signature;HANDLE HeapCreate(DWORD, SIZE_T, SIZE_T)
24776;typetag;struct
28874;typetag;struct
10818;_signature;LSTATUS RegSetKeySecurity(HKEY, SECURITY_INFORMATION, PSECURITY_DESCRIPTOR)
5729;_signature;BOOL FindActCtxSectionGuid(DWORD, const GUID*, ULONG, const GUID*, PACTCTX_SECTION_KEYED_DATA)
12849;_signature;RPC_STATUS RpcStringBindingComposeW(RPC_WSTR, RPC_WSTR, RPC_WSTR, RPC_WSTR, RPC_WSTR, RPC_WSTR*)
29067;typetag;struct
34756;typetag;struct
5561;_signature;void CloseThreadpoolWait(PTP_WAIT)
13184;_signature;RPC_STATUS RpcEpUnregister(RPC_IF_HANDLE, RPC_BINDING_VECTOR*, UUID_VECTOR*)
7447;_signature;BOOL PolyPolyline(HDC, const POINT*, const DWORD*, DWORD)
29172;typetag;struct
34711;typetag;struct
29974;_signature;int _vscwprintf_l(const wchar_t*, _locale_t, va_list)
31771;_signature;void FreeAddrInfoEx(PADDRINFOEXA)
29857;_signature;int vsprintf(char*, const char*, va_list)
4603;_signature;BOOL GetQueuedCompletionStatusEx(HANDLE, LPOVERLAPPED_ENTRY, ULONG, PULONG, DWORD, BOOL)
12763;typetag;struct
23647;_signature;void CoTaskMemFree(LPVOID)
32481;typetag;enum
20739;typetag;struct
7512;_signature;BOOL SetMiterLimit(HDC, FLOAT, PFLOAT)
5569;_signature;HANDLE OpenPrivateNamespaceA(LPVOID, LPCSTR)
27937;_signature;HRESULT IBindStatusCallback_OnDataAvailable_Stub(IBindStatusCallback*, DWORD, DWORD, RemFORMATETC*, RemSTGMEDIUM*)
28422;_signature;HRESULT VarCyFromI2(SHORT, CY*)
29245;typetag;struct
16633;_signature;BOOL CryptSetKeyIdentifierProperty(const CRYPT_HASH_BLOB*, DWORD, DWORD, LPCWSTR, void*, const void*)
19249;typetag;struct
28329;_signature;HRESULT VarI2FromUI1(BYTE, SHORT*)
31833;typetag;enum
17478;_signature;RPC_STATUS RpcSmClientFree(void*)
10773;_signature;LSTATUS RegCreateKeyTransactedA(HKEY, LPCSTR, DWORD, LPSTR, DWORD, REGSAM, const LPSECURITY_ATTRIBUTES, PHKEY, LPDWORD, HANDLE, PVOID)
31781;_signature;PCWSTR InetNtopW(INT, PVOID, PWSTR, size_t)
7144;_signature;int GetBkMode(HDC)
11066;typetag;struct
4744;_signature;DEP_SYSTEM_POLICY_TYPE GetSystemDEPPolicy()
6988;typetag;struct
25307;_signature;HRESULT IDispatch_Invoke_Stub(IDispatch*, DISPID, const IID*const , LCID, DWORD, DISPPARAMS*, VARIANT*, EXCEPINFO*, UINT*, UINT, UINT*, VARIANTARG*)
27686;typetag;enum
25608;typetag;struct
15512;typetag;struct
2648;typetag;struct
2651;typetag;union
10639;_signature;BOOL AttachConsole(DWORD)
15948;_signature;BOOL CryptMsgVerifyCountersignatureEncoded(HCRYPTPROV_LEGACY, DWORD, PBYTE, DWORD, PBYTE, DWORD, PCERT_INFO)
9452;_signature;HWND FindWindowExW(HWND, HWND, LPCWSTR, LPCWSTR)
1391;typetag;struct
32387;typetag;enum
13291;_signature;RPC_STATUS I_RpcBindingInqLocalClientPID(RPC_BINDING_HANDLE, unsigned long int*)
12874;_signature;RPC_STATUS RpcServerUnregisterIfEx(RPC_IF_HANDLE, UUID*, int)
9156;_signature;DWORD CheckMenuItem(HMENU, UINT, UINT)
5246;_signature;BOOL CreateHardLinkW(LPCWSTR, LPCWSTR, LPSECURITY_ATTRIBUTES)
5285;_signature;BOOL SetVolumeLabelW(LPCWSTR, LPCWSTR)
7331;_signature;HDC ResetDCW(HDC, const DEVMODEW*)
10188;_signature;BOOL GetGestureExtraArgs(HGESTUREINFO, UINT, PBYTE)
10402;_signature;BOOL IsValidLocale(LCID, DWORD)
23394;_signature;HRESULT IEnumSTATDATA_Next_Proxy(IEnumSTATDATA*, ULONG, STATDATA*, ULONG*)
14391;typetag;struct
2593;typetag;struct
30557;typetag;struct
13754;typetag;struct
9489;_signature;BOOL DestroyCursor(HCURSOR)
8278;_signature;HGLRC wglGetCurrentContext()
7432;_signature;HENHMETAFILE SetEnhMetaFileBits(UINT, const BYTE*)
6476;typetag;struct
32261;typetag;enum
24305;_signature;HRESULT IViewObject_GetColorSet_Proxy(IViewObject*, DWORD, LONG, void*, DVTARGETDEVICE*, HDC, LOGPALETTE**)
5907;_signature;HANDLE OpenFileById(HANDLE, LPFILE_ID_DESCRIPTOR, DWORD, DWORD, LPSECURITY_ATTRIBUTES, DWORD)
10423;_signature;BOOL GetThreadPreferredUILanguages(DWORD, PULONG, PZZWSTR, PULONG)
25301;_signature;void CLEANLOCALSTORAGE_UserFree64(unsigned long int*, CLEANLOCALSTORAGE*)
7071;_signature;BOOL Arc(HDC, int, int, int, int, int, int, int, int)
10879;_signature;DWORD WNetCancelConnectionA(LPCSTR, BOOL)
9346;_signature;BOOL SetMenuContextHelpId(HMENU, DWORD)
8081;typetag;struct
21063;_signature;DWORD EnumPrinterDataExW(HANDLE, LPCWSTR, LPBYTE, DWORD, LPDWORD, LPDWORD)
17697;typetag;struct
9317;_signature;HANDLE GetPropA(HWND, LPCSTR)
34122;typetag;struct
30875;_signature;char* _strtime(char*)
22636;typetag;struct
18757;typetag;struct
31475;_signature;int destroy_sv_encode_struct(SV_ENC_STRUCT*)
31252;_signature;int destroy_sv_encode_struct(SV_ENC_STRUCT*)
34937;_signature;int destroy_sv_encode_struct(SV_ENC_STRUCT*)
23389;_signature;HRESULT ILockBytes_ReadAt_Stub(ILockBytes*, ULARGE_INTEGER, byte*, ULONG, ULONG*)
26531;_signature;HRESULT IsValidURL(LPBC, LPCWSTR, DWORD)
29887;_signature;int _vsprintf_p_l(char*, size_t, const char*, _locale_t, va_list)
23582;typetag;enum
29934;_signature;int _vwprintf_p(const wchar_t*, va_list)
27374;typetag;enum
13147;_signature;RPC_STATUS RpcBindingSetAuthInfoA(RPC_BINDING_HANDLE, RPC_CSTR, unsigned long int, unsigned long int, RPC_AUTH_IDENTITY_HANDLE, unsigned long int)
9158;_signature;HMENU GetSubMenu(HMENU, int)
6333;typetag;struct
5765;_signature;void ApplicationRecoveryFinished(BOOL)
21185;_signature;BOOL DeleteFormW(HANDLE, LPWSTR)
29973;_signature;int _vscwprintf(const wchar_t*, va_list)
30656;_signature;HANDLE WSAAsyncGetServByName(HWND, u_int, const char*, const char*, char*, int)
14271;_signature;HANDLE WSAAsyncGetServByName(HWND, u_int, const char*, const char*, char*, int)
11986;typetag;struct
11989;typetag;union
6733;typetag;struct
29872;_signature;int _printf_p_l(const char*, _locale_t, ...)
30220;typetag;struct
28231;_signature;HRESULT StgCreatePropStg(IUnknown*, const IID*const , const CLSID*, DWORD, DWORD, IPropertyStorage**)
739;_signature;BOOLEAN InterlockedBitTestAndComplement(volatile LONG*, LONG)
4435;_signature;LPVOID HeapReAlloc(HANDLE, DWORD, LPVOID, SIZE_T)
5281;_signature;BOOL GetNamedPipeClientSessionId(HANDLE, PULONG)
13284;_signature;RPC_STATUS I_RpcNsInterfaceExported(unsigned long int, unsigned short int*, RPC_SERVER_INTERFACE*)
15204;typetag;struct
13420;_signature;RPC_STATUS RpcNsProfileDeleteA(unsigned long int, RPC_CSTR)
3838;typetag;struct
31643;typetag;struct
28673;_signature;HRESULT GetErrorInfo(ULONG, IErrorInfo**)
28717;_signature;HRESULT OleIsCurrentClipboard(LPDATAOBJECT)
29967;_signature;int __vswprintf_l(wchar_t*, const wchar_t*, _locale_t, va_list)
4401;_signature;LPVOID LocalLock(HLOCAL)
29854;_signature;int _vsnprintf(char*, size_t, const char*, va_list)
31614;typetag;struct
31619;typetag;union
21933;typetag;struct
15572;typetag;struct
2835;typetag;struct
2837;typetag;union
29929;_signature;int _snwprintf(wchar_t*, size_t, const wchar_t*, ...)
5738;_signature;BOOL ProcessIdToSessionId(DWORD, DWORD*)
17633;typetag;enum
10930;_signature;DWORD WNetOpenEnumA(DWORD, DWORD, DWORD, LPNETRESOURCEA, LPHANDLE)
16483;_signature;BOOL CryptHashMessage(PCRYPT_HASH_MESSAGE_PARA, BOOL, DWORD, const BYTE*[]const , DWORD[]const , BYTE*, DWORD*, BYTE*, DWORD*)
5110;_signature;BOOL WriteProfileSectionA(LPCSTR, LPCSTR)
7361;_signature;int SetPolyFillMode(HDC, int)
29573;typetag;struct
29858;_signature;int _vscprintf(const char*, va_list)
32948;typetag;struct
5269;_signature;BOOL CallNamedPipeW(LPCWSTR, LPVOID, DWORD, LPVOID, DWORD, LPDWORD, DWORD)
16175;_signature;PCCERT_CONTEXT CertFindCertificateInStore(HCERTSTORE, DWORD, DWORD, DWORD, const void*, PCCERT_CONTEXT)
29769;_signature;FILE* _fdopen(int, const char*)
23539;_signature;HRESULT CoGetCurrentLogicalThreadId(GUID*)
28311;_signature;HRESULT VariantChangeTypeEx(VARIANTARG*, const VARIANTARG*, LCID, USHORT, VARTYPE)
29983;_signature;int _snwscanf(const wchar_t*, size_t, const wchar_t*, ...)
21552;_signature;void _swab(char*, char*, int)
13679;_signature;HINSTANCE ShellExecuteW(HWND, LPCWSTR, LPCWSTR, LPCWSTR, LPCWSTR, INT)
21569;_signature;char* itoa(int, char*, int)
30684;_signature;int WSANtohs(SOCKET, u_short, u_short*)
9285;_signature;BOOL AllowSetForegroundWindow(DWORD)
29911;_signature;wchar_t* _getws_s(wchar_t*, size_t)
5549;_signature;PTP_WORK CreateThreadpoolWork(PTP_WORK_CALLBACK, PVOID, PTP_CALLBACK_ENVIRON)
13935;_signature;DWORD_PTR SHGetFileInfoA(LPCSTR, DWORD, SHFILEINFOA*, UINT, UINT)
7172;_signature;HMETAFILE GetMetaFileA(LPCSTR)
19570;typetag;struct
5172;_signature;DWORD GetFullPathNameTransactedA(LPCSTR, DWORD, LPSTR, LPSTR*, HANDLE)
7575;_signature;BOOL SetICMProfileA(HDC, LPSTR)
19703;_signature;LONG SCardGetStatusChangeW(SCARDCONTEXT, DWORD, LPSCARD_READERSTATEW, DWORD)
9305;_signature;BOOL LockWindowUpdate(HWND)
28027;typetag;struct
30018;_signature;int flushall()
5302;_signature;BOOL DeregisterEventSource(HANDLE)
9418;_signature;int FrameRect(HDC, const RECT*, HBRUSH)
13274;_signature;void I_RpcFree(void*)
7557;_signature;BOOL FixBrushOrgEx(HDC, int, int, LPPOINT)
9154;_signature;HMENU CreatePopupMenu()
4983;_signature;HANDLE OpenWaitableTimerW(DWORD, BOOL, LPCWSTR)
7766;typetag;struct
29699;_signature;HIMC ImmAssociateContext(HWND, HIMC)
29502;_signature;SERVICE_STATUS_HANDLE RegisterServiceCtrlHandlerW(LPCWSTR, LPHANDLER_FUNCTION)
23537;_signature;HRESULT CoInitializeEx(LPVOID, DWORD)
29490;_signature;SC_HANDLE OpenServiceA(SC_HANDLE, LPCSTR, DWORD)
21781;typetag;struct
28535;_signature;HRESULT VarDecFromStr(LPCOLESTR, LCID, ULONG, DECIMAL*)
19418;typetag;struct
8783;typetag;struct
28454;_signature;HRESULT VarBoolFromI8(LONG64, VARIANT_BOOL*)
4111;_signature;BOOL InitOnceComplete(LPINIT_ONCE, DWORD, LPVOID)
30651;_signature;int WSAGetLastError()
14266;_signature;int WSAGetLastError()
33501;typetag;struct
5434;_signature;LPVOID MapViewOfFileEx(HANDLE, DWORD, DWORD, DWORD, SIZE_T, LPVOID)
24299;_signature;HRESULT IOleInPlaceActiveObject_TranslateAccelerator_Proxy(IOleInPlaceActiveObject*, LPMSG)
7087;_signature;HDC CreateDCW(LPCWSTR, LPCWSTR, LPCWSTR, const DEVMODEW*)
19832;typetag;struct
11733;typetag;struct
10841;_signature;BOOL AbortSystemShutdownA(LPSTR)
28353;_signature;HRESULT VarI4FromBool(VARIANT_BOOL, LONG*)
13658;typetag;enum
34823;_signature;ULONG TcRegisterClient(ULONG, HANDLE, PTCI_CLIENT_FUNC_LIST, PHANDLE)
28472;_signature;HRESULT VarI1FromDate(DATE, CHAR*)
33314;typetag;struct
15499;typetag;struct
12427;typetag;struct
5317;typetag;struct
17911;typetag;struct
30954;_signature;int _vcprintf(const char*, va_list)
10963;_signature;DWORD WNetGetUniversalNameA(LPCSTR, DWORD, LPVOID, LPDWORD)
251;_signature;int _iswspace_l(wint_t, _locale_t)
16262;typetag;struct
21531;_signature;char* _gcvt(double, int, char*)
24397;typetag;struct
11501;_signature;MMRESULT waveInAddBuffer(HWAVEIN, LPWAVEHDR, UINT)
25113;_signature;HRESULT ITypeLib_RemoteGetTypeInfoCount_Proxy(ITypeLib*, UINT*)
5925;_signature;void SetExtendedFeaturesMask(PCONTEXT_EX, DWORD64)
31393;_signature;unsigned char usr_compare_HMAC(IEC905_SESS_PDU_HDR_INFO*, unsigned char*, unsigned long int, unsigned char*)
31170;_signature;unsigned char usr_compare_HMAC(IEC905_SESS_PDU_HDR_INFO*, unsigned char*, unsigned long int, unsigned char*)
34929;_signature;unsigned char usr_compare_HMAC(IEC905_SESS_PDU_HDR_INFO*, unsigned char*, unsigned long int, unsigned char*)
27832;_signature;HRESULT SetSoftwareUpdateAdvertisementState(LPCWSTR, DWORD, DWORD, DWORD)
14501;_signature;BOOL CryptHashData(HCRYPTHASH, const BYTE*, DWORD, DWORD)
11472;_signature;MMRESULT waveOutGetVolume(HWAVEOUT, LPDWORD)
5741;_signature;BOOL GetLogicalProcessorInformation(PSYSTEM_LOGICAL_PROCESSOR_INFORMATION, PDWORD)
24163;_signature;HRESULT IViewObject_RemoteGetAdvise_Proxy(IViewObject*, DWORD*, DWORD*, IAdviseSink**)
25087;typetag;struct
5638;_signature;BOOL FindNextVolumeMountPointA(HANDLE, LPSTR, DWORD)
17472;_signature;void RpcSsFree(void*)
27304;typetag;struct
13434;_signature;RPC_STATUS RpcNsEntryObjectInqDone(RPC_NS_HANDLE*)
29775;_signature;int fgetpos(FILE*, fpos_t*)
5511;_signature;BOOL UnregisterWait(HANDLE)
29837;_signature;int _snscanf(const char*, size_t, const char*, ...)
31688;_signature;BOOLEAN IN6_IS_ADDR_MC_ORGLOCAL(const IN6_ADDR*)
7783;typetag;struct
12272;_signature;FOURCC mmioStringToFOURCCW(LPCWSTR, UINT)
11517;typetag;struct
426;typetag;struct
10673;_signature;DWORD GetConsoleAliasExesLengthW()
29812;_signature;int putchar(int)
10074;typetag;struct
30460;typetag;struct
4412;_signature;BOOL QueryProcessCycleTime(HANDLE, PULONG64)
16066;typetag;struct
10452;_signature;int GetLocaleInfoEx(LPCWSTR, LCTYPE, LPWSTR, int)
33257;typetag;struct
9304;_signature;BOOL RedrawWindow(HWND, const RECT*, HRGN, UINT)
9519;_signature;HANDLE LoadImageA(HINSTANCE, LPCSTR, UINT, int, int, UINT)
28400;_signature;HRESULT VarR8FromBool(VARIANT_BOOL, DOUBLE*)
10966;_signature;DWORD WNetGetUserW(LPCWSTR, LPWSTR, LPDWORD)
4501;_signature;void RaiseFailFastException(PEXCEPTION_RECORD, PCONTEXT, DWORD)
22155;typetag;struct
16396;_signature;DWORD CertRDNValueToStrW(DWORD, PCERT_RDN_VALUE_BLOB, LPWSTR, DWORD)
21513;_signature;unsigned long int wcstoul(const wchar_t*, wchar_t**, int)
5361;_signature;BOOL EqualPrefixSid(PSID, PSID)
30649;_signature;int WSACleanup()
14264;_signature;int WSACleanup()
25001;_signature;void ITypeInfo_RemoteGetTypeAttr_Stub(IRpcStubBuffer*, IRpcChannelBuffer*, PRPC_MESSAGE, DWORD*)
34435;typetag;struct
34437;typetag;struct
34453;typetag;struct
34460;typetag;struct
34445;typetag;struct
5488;_signature;BOOL SetComputerNameExW(COMPUTER_NAME_FORMAT, LPCWSTR)
21400;_signature;int* _errno()
13174;_signature;RPC_STATUS UuidFromStringW(RPC_WSTR, UUID*)
7410;_signature;BOOL PlayMetaFileRecord(HDC, LPHANDLETABLE, LPMETARECORD, UINT)
18450;typetag;struct
17527;_signature;void NdrServerCall3(PRPC_MESSAGE)
23942;typetag;struct
24324;typetag;struct
17365;_signature;NDR_SCONTEXT NdrServerContextNewUnmarshall(PMIDL_STUB_MESSAGE, PFORMAT_STRING)
25332;_signature;HRESULT ITypeInfo_CreateInstance_Proxy(ITypeInfo*, IUnknown*, const IID*const , PVOID*)
15857;typetag;struct
15860;typetag;union
16653;_signature;BOOL CertCreateCertificateChainEngine(PCERT_CHAIN_ENGINE_CONFIG, HCERTCHAINENGINE*)
19649;_signature;LONG SCardIntroduceReaderGroupA(SCARDCONTEXT, LPCSTR)
21095;typetag;struct
21101;typetag;union
21104;typetag;struct
16528;typetag;struct
28296;_signature;HRESULT SafeArrayPutElement(SAFEARRAY*, LONG*, void*)
20834;typetag;struct
4356;_signature;LONGLONG InterlockedExchange64(volatile LONGLONG*, LONGLONG)
13441;_signature;RPC_STATUS RpcNsMgmtInqExpAge(unsigned long int*)
21390;typetag;struct
7242;typetag;struct
10374;_signature;int GetCalendarInfoA(LCID, CALID, CALTYPE, LPSTR, int, LPDWORD)
23362;_signature;HRESULT IEnumMoniker_Next_Proxy(IEnumMoniker*, ULONG, IMoniker**, ULONG*)
13689;_signature;HICON ExtractAssociatedIconExW(HINSTANCE, LPWSTR, WORD*, WORD*)
18620;typetag;struct
18623;typetag;union
18624;typetag;struct
22150;_signature;HRESULT IStream_RemoteCopyTo_Proxy(IStream*, IStream*, ULARGE_INTEGER, ULARGE_INTEGER*, ULARGE_INTEGER*)
10438;_signature;BOOL EnumLanguageGroupLocalesW(LANGGROUPLOCALE_ENUMPROCW, LGRPID, DWORD, LONG_PTR)
21562;_signature;errno_t _wsplitpath_s(const wchar_t*, wchar_t*, size_t, wchar_t*, size_t, wchar_t*, size_t, wchar_t*, size_t)
26827;typetag;struct
21556;_signature;void _wperror(const wchar_t*)
16511;typetag;struct
1357;typetag;struct
13684;_signature;INT ShellAboutW(HWND, LPCWSTR, LPCWSTR, HICON)
5041;_signature;BOOL SetProcessShutdownParameters(DWORD, DWORD)
5307;_signature;HANDLE OpenEventLogW(LPCWSTR, LPCWSTR)
5416;_signature;BOOL DestroyPrivateObjectSecurity(PSECURITY_DESCRIPTOR*)
7586;typetag;struct
22169;typetag;struct
22251;_signature;HRESULT ILockBytes_RemoteReadAt_Proxy(ILockBytes*, ULARGE_INTEGER, byte*, ULONG, ULONG*)
21448;_signature;unsigned long int _byteswap_ulong(unsigned long int)
8874;_signature;BOOL UpdateLayeredWindow(HWND, HDC, POINT*, SIZE*, HDC, POINT*, COLORREF, BLENDFUNCTION*, DWORD)
9162;_signature;BOOL InsertMenuW(HMENU, UINT, UINT, UINT_PTR, LPCWSTR)
8854;_signature;BOOL SetDoubleClickTime(UINT)
22523;_signature;HRESULT IDataObject_RemoteGetDataHere_Proxy(IDataObject*, FORMATETC*, STGMEDIUM*)
29489;_signature;SC_HANDLE OpenSCManagerW(LPCWSTR, LPCWSTR, DWORD)
10811;_signature;LSTATUS RegReplaceKeyA(HKEY, LPCSTR, LPCSTR, LPCSTR)
30893;_signature;errno_t _wctime_s(wchar_t*, size_t, const time_t*)
31349;_signature;void destroy_address_structure(IEC_COMM_ADDRESS*)
31126;_signature;void destroy_address_structure(IEC_COMM_ADDRESS*)
34910;_signature;void destroy_address_structure(IEC_COMM_ADDRESS*)
34916;_signature;void addTCCompletHndlr(HANDLE, ULONG)
22096;_signature;void ISequentialStream_RemoteRead_Stub(IRpcStubBuffer*, IRpcChannelBuffer*, PRPC_MESSAGE, DWORD*)
1627;typetag;struct
13328;_signature;RPC_STATUS I_RpcServerStartListening(void*)
14567;typetag;struct
17398;_signature;unsigned long int NdrVaryingArrayMemorySize(PMIDL_STUB_MESSAGE, PFORMAT_STRING)
4533;_signature;BOOL DeleteUmsCompletionList(PUMS_COMPLETION_LIST)
6372;typetag;struct
17498;_signature;void* NdrOleAllocate(size_t)
4628;_signature;BOOL DebugActiveProcessStop(DWORD)
29824;_signature;int _scanf_s_l(const char*, _locale_t, ...)
4038;typetag;struct
4404;_signature;SIZE_T LocalSize(HLOCAL)
9502;_signature;UINT PrivateExtractIconsW(LPCWSTR, int, int, int, HICON*, UINT*, UINT, UINT)
5229;_signature;BOOL CopyFileW(LPCWSTR, LPCWSTR, BOOL)
16777;typetag;struct
15895;typetag;struct
15897;typetag;union
13938;typetag;struct
16873;typetag;struct
21054;_signature;LONG AdvancedDocumentPropertiesW(HWND, HANDLE, LPWSTR, PDEVMODEW, PDEVMODEW)
7124;_signature;int EnumFontFamiliesExW(HDC, LPLOGFONTW, FONTENUMPROCW, LPARAM, DWORD)
25319;_signature;HRESULT ITypeInfo_GetVarDesc_Stub(ITypeInfo*, UINT, LPVARDESC*, CLEANLOCALSTORAGE*)
13427;_signature;RPC_STATUS RpcNsProfileEltRemoveW(unsigned long int, RPC_WSTR, RPC_IF_ID*, unsigned long int, RPC_WSTR)
8836;_signature;HPOWERNOTIFY RegisterPowerSettingNotification(HANDLE, LPCGUID, DWORD)
31561;_signature;IEC905_MSG_CNTRL** find_key_storage_head(IEC_CHAIN_INFO*, unsigned char)
19718;_signature;LONG SCardGetAttrib(SCARDHANDLE, DWORD, LPBYTE, LPDWORD)
9114;_signature;UINT MapVirtualKeyW(UINT, UINT)
7074;_signature;BOOL Chord(HDC, int, int, int, int, int, int, int, int)
22326;typetag;struct
28691;_signature;HRESULT OleQueryCreateFromData(LPDATAOBJECT)
30981;_signature;wint_t _putwch(wchar_t)
15782;typetag;struct
34280;typetag;struct
21529;_signature;char* _fcvt(double, int, int*, int*)
29803;_signature;int _getmaxstdio()
23374;_signature;HRESULT ISequentialStream_Write_Proxy(ISequentialStream*, const void*, ULONG, ULONG*)
28473;_signature;HRESULT VarI1FromCy(CY, CHAR*)
8418;typetag;struct
3304;_signature;DWORD RtlCopyExtendedContext(PCONTEXT_EX, DWORD, PCONTEXT_EX)
7719;typetag;struct
9238;_signature;BOOL GetMenuItemInfoA(HMENU, UINT, BOOL, LPMENUITEMINFOA)
266;_signature;wint_t _towupper_l(wint_t, _locale_t)
7430;_signature;BOOL PlayEnhMetaFile(HDC, HENHMETAFILE, const RECT*)
4349;_signature;LONG InterlockedCompareExchange(volatile LONG*, LONG, LONG)
30968;_signature;int _outp(unsigned short int, int)
13468;typetag;struct
13491;typetag;struct
29310;typetag;struct
788;typetag;struct
792;typetag;union
794;typetag;struct
800;typetag;struct
13911;typetag;struct
28584;_signature;HRESULT VarCyAdd(CY, CY, LPCY)
7740;typetag;struct
17344;_signature;unsigned char* NdrPointerUnmarshall(PMIDL_STUB_MESSAGE, unsigned char**, PFORMAT_STRING, unsigned char)
10778;_signature;LSTATUS RegDeleteKeyExW(HKEY, LPCWSTR, REGSAM, DWORD)
9607;typetag;struct
11846;typetag;struct
29870;_signature;int _get_printf_count_output()
3680;typetag;struct
206;_signature;int _isctype(int, int)
10776;_signature;LSTATUS RegDeleteKeyW(HKEY, LPCWSTR)
4364;_signature;LPVOID LockResource(HGLOBAL)
30279;typetag;struct
14212;typetag;struct
10425;_signature;BOOL GetFileMUIInfo(DWORD, PCWSTR, PFILEMUIINFO, DWORD*)
17541;typetag;struct
23644;_signature;HRESULT DllCanUnloadNow()
5014;_signature;DWORD GetModuleFileNameW(HMODULE, LPWSTR, DWORD)
15330;typetag;struct
31930;typetag;enum
13574;typetag;struct
493;_signature;unsigned long long int _rotl64(unsigned long long int, int)
17488;_signature;void NdrRpcSsDisableAllocate(PMIDL_STUB_MESSAGE)
26556;typetag;struct
537;_signature;void* memcpy(void*, const void*, size_t)
25024;_signature;HRESULT ITypeInfo_LocalReleaseFuncDesc_Proxy(ITypeInfo*)
6539;typetag;struct
6570;typetag;union
6546;typetag;union
6556;typetag;struct
6547;typetag;struct
5743;_signature;WORD GetActiveProcessorGroupCount()
21869;typetag;struct
7259;typetag;struct
5393;_signature;BOOL InitializeSecurityDescriptor(PSECURITY_DESCRIPTOR, DWORD)
28433;_signature;HRESULT VarCyFromUI4(ULONG, CY*)
960;typetag;struct
29969;_signature;int vswprintf(wchar_t*, size_t, const wchar_t*, va_list)
17474;_signature;void RpcSsSetClientAllocFree(RPC_CLIENT_ALLOC*, RPC_CLIENT_FREE*)
22577;typetag;struct
16220;typetag;struct
4617;_signature;BOOL Wow64SetThreadContext(HANDLE, const WOW64_CONTEXT*)
16749;typetag;struct
20266;typetag;struct
28383;_signature;HRESULT VarR4FromStr(LPCOLESTR, LCID, ULONG, FLOAT*)
28560;_signature;HRESULT VarMod(LPVARIANT, LPVARIANT, LPVARIANT)
29737;_signature;BOOL ImmRegisterWordA(HKL, LPCSTR, DWORD, LPCSTR)
7367;_signature;UINT SetSystemPaletteUse(HDC, UINT)
11718;_signature;MMRESULT midiInGetDevCapsA(UINT_PTR, LPMIDIINCAPSA, UINT)
11761;typetag;struct
2092;typetag;struct
29835;_signature;int sscanf_s(const char*, const char*, ...)
13440;_signature;RPC_STATUS RpcNsMgmtHandleSetExpAge(RPC_NS_HANDLE, unsigned long int)
5118;_signature;DWORD GetPrivateProfileSectionA(LPCSTR, LPSTR, DWORD, LPCSTR)
29766;_signature;errno_t clearerr_s(FILE*)
24966;typetag;struct
7493;_signature;int StartDocA(HDC, const DOCINFOA*)
5372;_signature;BOOL AreAnyAccessesGranted(DWORD, DWORD)
17471;_signature;void RpcSsEnableAllocate()
740;_signature;void MemoryBarrier()
4678;_signature;BOOL SetStdHandleEx(DWORD, HANDLE, PHANDLE)
3529;typetag;struct
18682;typetag;struct
9104;_signature;BOOL RegisterTouchWindow(HWND, ULONG)
19804;_signature;LONG SCardUIDlgSelectCardA(LPOPENCARDNAME_EXA)
31402;_signature;int iec905_manage_keys(IEC905_MSG_CNTRL*)
31179;_signature;int iec905_manage_keys(IEC905_MSG_CNTRL*)
31568;_signature;int iec905_manage_keys(IEC905_MSG_CNTRL*)
31013;_signature;int outp(unsigned short int, int)
28561;_signature;HRESULT VarMul(LPVARIANT, LPVARIANT, LPVARIANT)
12335;typetag;struct
255;_signature;int _iswalnum_l(wint_t, _locale_t)
19717;_signature;LONG SCardControl(SCARDHANDLE, DWORD, LPCVOID, DWORD, LPVOID, DWORD, LPDWORD)
23587;_signature;HRESULT CoGetInterfaceAndReleaseStream(LPSTREAM, const IID*const , LPVOID*)
15697;typetag;struct
7342;_signature;HPALETTE SelectPalette(HDC, HPALETTE, BOOL)
2044;typetag;enum
21573;_signature;char* ultoa(unsigned long int, char*, int)
4785;_signature;LONG CompareFileTime(const FILETIME*, const FILETIME*)
11036;_signature;BOOL FreeDDElParam(UINT, LPARAM)
26523;_signature;HRESULT GetClassURL(LPCWSTR, CLSID*)
